id,rain,period,SUM(weather_info.Temperature_Comedor_Sensor),SUM(weather_info.Temperature_Habitacion_Sensor),SUM(weather_info.Weather_Temperature),SUM(weather_info.CO_Comedor_Sensor),SUM(weather_info.CO_Habitacion_Sensor),SUM(weather_info.Humedad_Comedor_Sensor),SUM(weather_info.Humedad_Habitacion_Sensor),SUM(weather_info.Lighting_Comedor_Sensor),SUM(weather_info.Lighting_Habitacion_Sensor),SUM(weather_info.Meteo_Exterior_Crepusculo),SUM(weather_info.Meteo_Exterior_Viento),SUM(weather_info.Meteo_Exterior_Sol_Oest),SUM(weather_info.Meteo_Exterior_Sol_Est),SUM(weather_info.Meteo_Exterior_Sol_Sud),SUM(weather_info.Meteo_Exterior_Piranometro),SUM(weather_info.Exterior_Entalpic_),SUM(weather_info.Exterior_Entalpic_.1),SUM(weather_info.Exterior_Entalpic_turbo),SUM(weather_info.Temperature_Exterior_Sensor),SUM(weather_info.Humedad_Exterior_Sensor),SUM(weather_info.Day_Of_Week),MIN(weather_info.Temperature_Comedor_Sensor),MIN(weather_info.Temperature_Habitacion_Sensor),MIN(weather_info.Weather_Temperature),MIN(weather_info.CO_Comedor_Sensor),MIN(weather_info.CO_Habitacion_Sensor),MIN(weather_info.Humedad_Comedor_Sensor),MIN(weather_info.Humedad_Habitacion_Sensor),MIN(weather_info.Lighting_Comedor_Sensor),MIN(weather_info.Lighting_Habitacion_Sensor),MIN(weather_info.Meteo_Exterior_Crepusculo),MIN(weather_info.Meteo_Exterior_Viento),MIN(weather_info.Meteo_Exterior_Sol_Oest),MIN(weather_info.Meteo_Exterior_Sol_Est),MIN(weather_info.Meteo_Exterior_Sol_Sud),MIN(weather_info.Meteo_Exterior_Piranometro),MIN(weather_info.Exterior_Entalpic_),MIN(weather_info.Exterior_Entalpic_.1),MIN(weather_info.Exterior_Entalpic_turbo),MIN(weather_info.Temperature_Exterior_Sensor),MIN(weather_info.Humedad_Exterior_Sensor),MIN(weather_info.Day_Of_Week),MAX(weather_info.Temperature_Comedor_Sensor),MAX(weather_info.Temperature_Habitacion_Sensor),MAX(weather_info.Weather_Temperature),MAX(weather_info.CO_Comedor_Sensor),MAX(weather_info.CO_Habitacion_Sensor),MAX(weather_info.Humedad_Comedor_Sensor),MAX(weather_info.Humedad_Habitacion_Sensor),MAX(weather_info.Lighting_Comedor_Sensor),MAX(weather_info.Lighting_Habitacion_Sensor),MAX(weather_info.Meteo_Exterior_Crepusculo),MAX(weather_info.Meteo_Exterior_Viento),MAX(weather_info.Meteo_Exterior_Sol_Oest),MAX(weather_info.Meteo_Exterior_Sol_Est),MAX(weather_info.Meteo_Exterior_Sol_Sud),MAX(weather_info.Meteo_Exterior_Piranometro),MAX(weather_info.Exterior_Entalpic_),MAX(weather_info.Exterior_Entalpic_.1),MAX(weather_info.Exterior_Entalpic_turbo),MAX(weather_info.Temperature_Exterior_Sensor),MAX(weather_info.Humedad_Exterior_Sensor),MAX(weather_info.Day_Of_Week),MEAN(weather_info.Temperature_Comedor_Sensor),MEAN(weather_info.Temperature_Habitacion_Sensor),MEAN(weather_info.Weather_Temperature),MEAN(weather_info.CO_Comedor_Sensor),MEAN(weather_info.CO_Habitacion_Sensor),MEAN(weather_info.Humedad_Comedor_Sensor),MEAN(weather_info.Humedad_Habitacion_Sensor),MEAN(weather_info.Lighting_Comedor_Sensor),MEAN(weather_info.Lighting_Habitacion_Sensor),MEAN(weather_info.Meteo_Exterior_Crepusculo),MEAN(weather_info.Meteo_Exterior_Viento),MEAN(weather_info.Meteo_Exterior_Sol_Oest),MEAN(weather_info.Meteo_Exterior_Sol_Est),MEAN(weather_info.Meteo_Exterior_Sol_Sud),MEAN(weather_info.Meteo_Exterior_Piranometro),MEAN(weather_info.Exterior_Entalpic_),MEAN(weather_info.Exterior_Entalpic_.1),MEAN(weather_info.Exterior_Entalpic_turbo),MEAN(weather_info.Temperature_Exterior_Sensor),MEAN(weather_info.Humedad_Exterior_Sensor),MEAN(weather_info.Day_Of_Week)
157,0,14:45,86.3107,86.8693,67.0,1169.4509999999998,1333.205,265.65070000000003,284.74129999999997,205.7866,218.4986,3092.6730000000002,10.70467,458117.1,45939.73,227327.30000000002,2788.0739999999996,0,0,0,88.5013,328.04540000000003,15.0,16.912,17.0593,13.0,226.65599999999998,221.813,48.8827,56.272,31.2893,25.3413,617.877,1.89533,85927.3,8250.37,28599.6,459.968,0,0,0,17.586,65.248,3.0,17.5873,17.7367,14.0,245.21599999999998,305.408,55.848,57.6347,51.6667,62.071999999999996,619.499,2.45467,94978.0,10106.9,64536.6,661.653,0,0,0,17.792,66.2027,3.0,17.26214,17.37386,13.4,233.89019999999996,266.64099999999996,53.130140000000004,56.94825999999999,41.15732,43.69972,618.5346000000001,2.140934,91623.42,9187.946,45465.46000000001,557.6148,0,0,0,17.70026,65.60908,3.0
158,0,16:00,87.77269999999999,87.1314,67.5333,1103.649,1143.594,291.34139999999996,294.8347,111.57060000000001,121.97999999999999,3083.6690000000003,9.49467,314045.8,29374.46,61476.17,1283.757,0,0,0,84.8213,332.6319,15.0,17.442,17.2067,13.0,211.69099999999997,213.525,56.711999999999996,58.032,20.9847,22.5867,615.8290000000001,1.5659999999999998,42681.3,4401.15,6300.67,142.091,0,0,0,16.518,65.656,3.0,17.6767,17.7447,14.0,240.48,266.763,58.7307,59.3067,27.2693,28.64,617.664,2.19467,86048.8,7576.58,21907.1,404.245,0,0,0,17.416,67.1253,3.0,17.554539999999996,17.42628,13.50666,220.72979999999998,228.71880000000002,58.26827999999999,58.96694,22.314120000000003,24.395999999999997,616.7338000000001,1.898934,62809.159999999996,5874.892,12295.234,256.7514,0,0,0,16.96426,66.52637999999999,3.0
159,0,17:15,85.898,84.4633,69.0667,1057.098,1062.304,293.104,298.1627,88.15270000000001,108.7613,3066.453,2.432667,9081.854,2594.81,4393.99,94.725437,0,0,0,79.8766,337.6507,15.0,17.0,16.6873,13.0667,209.493,210.78400000000002,58.2373,59.071999999999996,11.6053,14.828,610.56,0.0,0.0,0.0,0.0,-0.11733299999999999,0,0,0,15.6313,67.048,3.0,17.3613,17.1067,14.0,212.821,214.165,58.872,60.128,21.3273,23.9093,614.528,1.1846700000000001,3892.22,1419.26,1842.18,38.3507,0,0,0,16.3367,68.008,3.0,17.1796,16.89266,13.81334,211.4196,212.4608,58.620799999999996,59.63253999999999,17.630540000000003,21.75226,613.2906,0.4865334,1816.3708,518.962,878.798,18.9450874,0,0,0,15.97532,67.53013999999999,3.0
160,0,18:30,83.774,81.92479999999999,65.0,1063.0729999999999,1063.487,298.0692,307.20270000000005,58.1413,67.3027,258.22829999999993,1.7606659999999998,0.0,0.0,0.0,-16.97201,0,0,0,75.8586,348.60269999999997,15.0,16.5313,16.1887,13.0,211.435,209.76,58.6133,60.5067,11.524000000000001,13.2653,0.65,0.0,0.0,0.0,0.0,-3.512,0,0,0,14.878,68.7307,3.0,16.9347,16.5627,13.0,213.963,215.61599999999999,60.9573,62.376000000000005,11.7033,13.9973,237.66099999999997,0.625333,0.0,0.0,0.0,-3.25067,0,0,0,15.4573,70.3147,3.0,16.7548,16.38496,13.0,212.61459999999997,212.69740000000002,59.61384,61.44054000000001,11.628260000000001,13.46054,51.645659999999985,0.3521332,0.0,0.0,0.0,-3.3944020000000004,0,0,0,15.171719999999999,69.72054,3.0
161,0,19:45,80.8928,79.2,62.3334,1077.5040000000001,1083.68,301.3093,312.472,58.1412,67.6247,3.25,1.4046669999999999,0.0,0.0,0.0,-16.776,0,0,0,72.18260000000001,354.05339999999995,15.0,15.904000000000002,15.5813,11.4667,214.60299999999998,215.93599999999998,59.808,62.3413,11.524000000000001,12.7767,0.65,0.07200000000000001,0.0,0.0,0.0,-3.5773300000000003,0,0,0,14.0853,70.464,3.0,16.4187,16.072,13.0,216.576,218.60299999999998,60.952,62.5947,11.7033,14.5,0.65,0.542667,0.0,0.0,0.0,-3.25067,0,0,0,14.748,71.1547,3.0,16.178559999999997,15.84,12.46668,215.50080000000003,216.73600000000002,60.26186,62.4944,11.62824,13.52494,0.65,0.2809334,0.0,0.0,0.0,-3.3552,0,0,0,14.436520000000002,70.81067999999999,3.0
162,0,21:00,77.81190000000001,76.15060000000001,50.4667,1077.494,1082.06,296.7947,309.816,57.9787,67.4974,3.25,0.3800003,0.0,0.0,0.0,-16.188000000000002,0,0,0,68.27999999999999,354.78929999999997,15.0,15.3173,15.0027,10.0,214.827,215.467,57.9893,60.8107,11.524000000000001,13.3467,0.65,0.0,0.0,0.0,0.0,-3.3160000000000003,0,0,0,13.368,70.1733,3.0,15.7933,15.4713,10.4667,216.171,217.195,60.1227,62.528,11.7847,13.948,0.65,0.12466700000000001,0.0,0.0,0.0,-3.12,0,0,0,13.92,71.3653,3.0,15.562380000000001,15.230120000000003,10.093340000000001,215.4988,216.41199999999998,59.35894,61.96319999999999,11.595740000000001,13.49948,0.65,0.07600006000000001,0.0,0.0,0.0,-3.2376000000000005,0,0,0,13.655999999999997,70.95786,3.0
163,0,22:15,74.2926,72.8167,47.2,1060.9710000000002,1063.2849999999999,271.01599999999996,283.424,58.060100000000006,67.1059,3.25,1.2586666,0.0,0.0,0.0,-15.926670000000001,0,0,0,63.581900000000005,337.38390000000004,15.0,14.56,14.2767,9.0,211.65900000000002,212.128,53.1627,56.0347,11.524000000000001,12.4353,0.65,0.0413333,0.0,0.0,0.0,-3.25067,0,0,0,12.3153,66.9973,3.0,15.1853,14.876,10.0,213.045,213.696,55.336000000000006,58.208,11.7847,14.1267,0.65,0.71,0.0,0.0,0.0,-3.12,0,0,0,13.152000000000001,68.5253,3.0,14.858519999999999,14.56334,9.440000000000001,212.19420000000005,212.65699999999998,54.203199999999995,56.684799999999996,11.612020000000001,13.421180000000001,0.65,0.25173332,0.0,0.0,0.0,-3.185334,0,0,0,12.716380000000001,67.47678,3.0
164,0,23:30,70.96340000000001,69.384,40.666669999999996,1043.211,1049.141,256.8027,273.7548,57.7013,66.19399999999999,3.25,3.9873330000000005,0.0,0.0,0.0,-16.05733,0,0,0,59.34870000000001,329.2961,17.066670000000002,13.968,13.6513,8.0,207.115,208.896,50.648,54.5627,11.4427,11.9307,0.65,0.536,0.0,0.0,0.0,-3.3160000000000003,0,0,0,11.6067,65.2667,3.0,14.4327,14.1207,8.66667,210.176,211.445,52.1947,55.2987,11.622,13.948,0.65,1.07,0.0,0.0,0.0,-3.12,0,0,0,12.1487,66.4853,4.0,14.192680000000001,13.8768,8.133334,208.6422,209.8282,51.36054,54.75096,11.54026,13.238799999999998,0.65,0.7974666000000001,0.0,0.0,0.0,-3.211466,0,0,0,11.869740000000002,65.85922000000001,3.4133340000000003
165,0,00:45,68.1594,66.6867,36.06667,1031.584,1038.902,251.58409999999998,270.7228,58.0433,67.4626,3.25,3.749337,0.0,0.0,0.0,-15.705330000000002,0,0,0,56.646,323.1813,20.0,13.41,13.14,7.0,205.835,207.04,50.1707,53.8267,11.425999999999998,12.94,0.65,0.370667,0.0,0.0,0.0,-3.25067,0,0,0,11.138,64.072,4.0,13.8427,13.5307,7.86667,206.72,208.38400000000001,50.4907,54.5147,11.8827,14.0453,0.65,1.1846700000000001,0.0,0.0,0.0,-3.042,0,0,0,11.515999999999998,64.9093,4.0,13.63188,13.337340000000001,7.213334000000001,206.3168,207.78040000000001,50.31681999999999,54.14456,11.60866,13.492519999999999,0.65,0.7498674000000001,0.0,0.0,0.0,-3.1410660000000004,0,0,0,11.3292,64.63626000000001,4.0
166,0,02:00,65.5213,64.132,35.8,1026.954,1036.0430000000001,250.296,274.4534,57.620000000000005,68.356,3.25,3.3526629999999997,0.0,0.0,0.0,-15.587330000000001,0,0,0,54.1248,317.9814,20.0,12.8913,12.61,7.0,205.067,206.86900000000003,50.016000000000005,54.0347,11.4427,13.0047,0.65,0.153333,0.0,0.0,0.0,-3.18533,0,0,0,10.6267,63.4267,4.0,13.3213,13.0473,7.8,205.813,207.61599999999999,50.0933,55.7333,11.6053,14.4993,0.65,1.10733,0.0,0.0,0.0,-3.042,0,0,0,11.0227,63.9387,4.0,13.10426,12.826400000000001,7.159999999999999,205.39079999999998,207.20860000000002,50.0592,54.890679999999996,11.524000000000001,13.671199999999999,0.65,0.6705325999999999,0.0,0.0,0.0,-3.1174660000000003,0,0,0,10.82496,63.59628,4.0
167,0,03:15,62.9054,61.402699999999996,33.666669999999996,1026.133,1036.6399999999999,250.62410000000003,274.48519999999996,57.58670000000001,67.05749999999999,3.25,2.9720000000000004,0.0,0.0,0.0,-15.574660000000002,0,0,0,51.7186,317.6694,20.0,12.345999999999998,12.0613,5.66667,204.736,206.62400000000002,50.056000000000004,54.1973,11.328,13.3467,0.65,0.184,0.0,0.0,0.0,-3.18533,0,0,0,10.1113,63.352,4.0,12.7967,12.5013,7.0,205.62099999999998,208.235,50.288000000000004,55.6213,11.6867,13.6227,0.65,0.872,0.0,0.0,0.0,-3.042,0,0,0,10.548,63.6773,4.0,12.58108,12.280539999999998,6.733333999999999,205.22660000000002,207.32799999999997,50.12482000000001,54.89703999999999,11.51734,13.411499999999998,0.65,0.5944,0.0,0.0,0.0,-3.1149320000000005,0,0,0,10.343720000000001,63.533879999999996,4.0
168,0,04:30,60.1486,58.7493,25.0,1025.8890000000001,1037.3870000000002,251.6587,273.49060000000003,57.7012,67.61,3.778,2.431997,0.0,0.0,0.0,-15.509329999999999,0,0,0,49.073969999999996,319.2933,20.0,11.8413,11.5453,5.0,204.85299999999998,207.104,50.2533,54.3093,11.3613,12.956,0.65,0.23333299999999998,0.0,0.0,0.0,-3.18533,0,0,0,9.626,63.7573,4.0,12.225999999999999,11.9567,5.0,205.707,208.139,50.44,55.152,11.622,14.0947,1.178,1.08333,0.0,0.0,0.0,-3.042,0,0,0,10.0053,63.96,4.0,12.029720000000001,11.74986,5.0,205.17780000000002,207.47740000000005,50.33174,54.69812,11.54024,13.522,0.7556,0.4863994,0.0,0.0,0.0,-3.101866,0,0,0,9.814794,63.85866,4.0
169,0,05:45,57.6527,56.198,25.0,1029.557,1040.405,251.97070000000002,275.2106,74.446,91.4059,2184.374,2.6766669999999997,12271.619999999999,71228.024,17595.07,96.24197,0,0,0,46.65267,320.35990000000004,20.0,11.3867,11.0893,5.0,205.696,207.71200000000002,50.312,54.8053,11.4427,13.2653,21.951999999999998,0.37666700000000003,0.0,0.0,0.0,-3.042,0,0,0,9.22333,63.9813,4.0,11.7133,11.42,5.0,206.197,208.27700000000002,50.5253,55.391999999999996,21.148000000000003,23.4853,613.803,0.681333,8314.88,50473.6,12907.2,72.96,0,0,0,9.49333,64.208,4.0,11.53054,11.2396,5.0,205.91140000000001,208.081,50.39414000000001,55.04212,14.889199999999999,18.28118,436.87479999999994,0.5353334,2454.3239999999996,14245.604800000001,3519.014,19.248393999999998,0,0,0,9.330534,64.07198000000001,4.0
170,0,07:00,57.06660000000001,55.63739999999999,31.46666,1031.733,1040.661,249.0373,278.9894,106.34400000000001,154.284,3086.2290000000003,3.652,62056.8,350830.6,184244.9,1104.97,0,0,0,47.918,316.8987,20.0,11.352,11.075999999999999,5.33333,206.09099999999998,207.872,49.663999999999994,55.5867,21.1473,23.2427,615.445,0.324,10163.9,60153.9,20272.5,118.917,0,0,0,9.27333,62.4107,4.0,11.536,11.2247,7.0,206.965,208.44799999999998,50.04,55.8987,21.4093,46.792,618.773,1.016,14627.5,77466.3,53054.1,323.98900000000003,0,0,0,9.99467,64.1813,4.0,11.413320000000002,11.127479999999998,6.293332,206.3466,208.1322,49.80746,55.79788,21.268800000000002,30.8568,617.2458,0.7304,12411.36,70166.12,36848.979999999996,220.994,0,0,0,9.5836,63.379740000000005,4.0
171,0,08:15,60.138000000000005,58.6879,45.2,1034.325,1037.29,247.4453,270.8453,200.7507,468.784,3100.0960000000005,9.456010000000001,81473.6,402074.3,363044.9,2357.227,0,0,0,55.551300000000005,305.55469999999997,20.0,11.6187,11.3453,7.7333300000000005,206.27200000000002,206.709,49.352,53.2213,29.8893,55.4453,619.2,1.33267,15358.0,78637.7,60263.1,374.61300000000006,0,0,0,10.314,60.3893,4.0,12.492,12.1713,10.0,207.851,208.38400000000001,49.6533,55.2133,51.816,113.264,620.6080000000001,2.37067,17401.2,82001.9,83886.1,564.2669999999999,0,0,0,11.9467,61.952,4.0,12.027600000000001,11.73758,9.040000000000001,206.865,207.458,49.48906,54.16906,40.15014,93.7568,620.0192000000001,1.8912020000000003,16294.720000000001,80414.86,72608.98000000001,471.44539999999995,0,0,0,11.11026,61.11093999999999,4.0
172,0,09:30,66.472,65.326,65.4667,1041.184,1042.773,244.57059999999998,262.368,344.94399999999996,703.137,3113.4930000000004,7.53933,60222.2,329674.8,467905.2,3374.016,0,0,0,67.5107,295.2453,20.0,12.7267,12.4453,11.0667,207.71200000000002,208.22400000000002,48.632,51.8347,51.7387,131.819,621.419,1.15733,10121.2,47777.1,88435.4,601.408,0,0,0,12.466,57.4693,4.0,13.9113,13.735999999999999,15.0,208.58700000000002,208.949,49.2453,53.023999999999994,81.904,143.28,623.595,1.91933,14168.1,78749.7,95447.7,740.48,0,0,0,14.542,60.2347,4.0,13.2944,13.065199999999999,13.093340000000001,208.2368,208.5546,48.91412,52.4736,68.9888,140.6274,622.6986,1.507866,12044.439999999999,65934.95999999999,93581.04000000001,674.8032000000001,0,0,0,13.50214,59.04906,4.0
173,0,10:45,74.3513,73.92530000000001,78.33330000000001,1045.7910000000002,1043.915,240.5039,256.6159,409.0774,714.7149999999999,3117.505,7.247336,44140.55,105399.0,477342.30000000005,3964.629,0,0,0,79.4547,277.2159,20.0,14.224,14.0913,15.0,208.46900000000002,208.44799999999998,47.9093,50.872,81.5627,142.779,622.144,0.817333,8343.55,12757.0,95354.9,763.8610000000001,0,0,0,15.0487,54.824,4.0,15.4987,15.462,16.0,210.421,209.088,48.408,51.632,82.024,143.2,624.235,2.18067,9540.61,34930.7,95518.7,817.493,0,0,0,16.5893,56.3653,4.0,14.870259999999998,14.785060000000001,15.666660000000002,209.15820000000002,208.783,48.10078,51.32318,81.81548000000001,142.94299999999998,623.501,1.4494672,8828.11,21079.8,95468.46,792.9258,0,0,0,15.89094,55.44318,4.0
174,0,12:00,82.4739,81.9487,85.4666,1138.198,1276.576,238.38139999999999,254.0453,409.86409999999995,680.255,3106.837,12.207329999999999,103753.70000000001,46784.19,473879.8,4097.92,0,0,0,87.4073,271.2907,20.0,15.824000000000002,15.7833,16.3333,211.541,210.08,47.1547,50.2027,81.50399999999999,113.141,620.437,2.20067,10263.2,8386.56,93055.7,802.8589999999999,0,0,0,16.8667,53.2427,4.0,17.1273,16.9967,18.0,249.227,289.69599999999997,48.1547,51.5307,83.2107,142.768,621.76,2.71867,36110.3,10471.1,95234.7,828.544,0,0,0,17.9833,55.24,4.0,16.49478,16.38974,17.09332,227.63960000000003,255.3152,47.67628,50.80906,81.97281999999998,136.051,621.3674,2.4414659999999997,20750.74,9356.838,94775.95999999999,819.5840000000001,0,0,0,17.481460000000002,54.258140000000004,4.0
175,0,13:15,88.69869999999999,87.2113,86.1334,1098.54,1107.008,231.104,250.0854,369.82939999999996,500.6033,3099.1580000000004,13.61066,349435.3,42284.04,399163.5,3721.13,0,0,0,93.5007,261.8586,20.0,17.3587,17.1533,16.0,214.33599999999998,211.584,45.472,49.192,51.8187,83.264,619.2,2.44,48231.8,8279.04,69577.4,694.7410000000001,0,0,0,18.2267,51.4213,4.0,18.118,17.7107,18.0,229.803,242.94400000000002,47.016000000000005,50.5467,81.6827,113.579,620.48,3.05933,87463.3,8572.93,89079.8,785.195,0,0,0,19.1147,53.768,4.0,17.739739999999998,17.442259999999997,17.226679999999998,219.708,221.4016,46.220800000000004,50.01708,73.96588,100.12066,619.8316000000001,2.7221319999999998,69887.06,8456.808,79832.7,744.226,0,0,0,18.700139999999998,52.37172,4.0
176,0,14:30,92.7148,89.87540000000001,80.0,1060.757,1140.193,221.9839,249.5547,221.3627,248.76529999999997,3094.1670000000004,12.89999,451477.5,42047.479999999996,244416.5,2908.779,0,0,0,96.90530000000001,241.2187,20.0,18.2747,17.8047,16.0,210.581,209.952,43.2933,49.5413,35.9227,38.5467,618.219,2.28933,88484.5,7655.42,33475.2,499.32800000000003,0,0,0,19.2973,45.912,4.0,18.7747,18.1167,16.0,214.4,270.347,45.968,50.4107,51.3387,67.024,619.243,2.82933,91876.0,8823.81,63354.2,658.7310000000001,0,0,0,19.4587,50.68,4.0,18.54296,17.975080000000002,16.0,212.15140000000002,228.0386,44.39678,49.91094,44.27254,49.75305999999999,618.8334000000001,2.5799980000000002,90295.5,8409.496,48883.3,581.7558,0,0,0,19.38106,48.24374,4.0
177,0,15:45,94.5166,91.266,80.0,1164.502,1423.156,220.3586,242.1733,111.6214,118.6814,3087.168,13.26733,421745.99999999994,34944.009999999995,84391.6,1779.947,0,0,0,94.3099,234.65609999999998,20.0,18.8367,18.1433,16.0,216.09599999999998,234.997,41.7653,47.1067,20.904,21.228,616.64,2.324,74582.7,6601.73,10156.4,257.728,0,0,0,18.2233,41.2667,4.0,18.9353,18.32,16.0,241.34400000000002,332.981,46.7653,49.7493,27.2047,27.7627,617.92,2.8806700000000003,90101.1,7361.54,26148.9,453.205,0,0,0,19.3073,50.832,4.0,18.90332,18.2532,16.0,232.9004,284.6312,44.07172,48.43466,22.324279999999998,23.73628,617.4336000000001,2.653466,84349.19999999998,6988.801999999999,16878.32,355.9894,0,0,0,18.86198,46.931219999999996,4.0
178,0,17:00,93.88459999999999,90.53269999999999,75.2667,1114.805,1161.515,233.73590000000002,249.24530000000001,100.1499,108.9213,3076.1389999999997,9.28466,154237.68000000002,17833.989999999998,22263.808,456.9153,0,0,0,87.01400000000001,262.2747,20.0,18.658,18.0047,15.0,216.928,220.768,45.4773,49.1253,15.8313,21.3093,613.803,1.11933,1662.98,1068.03,939.008,12.2233,0,0,0,17.0447,47.9307,4.0,18.9033,18.208,15.2667,230.592,249.13099999999997,48.4133,50.672,21.2473,22.4067,616.512,2.408,68845.6,6207.49,8601.6,205.984,0,0,0,17.8393,55.9013,4.0,18.776919999999997,18.10654,15.05334,222.961,232.30300000000003,46.74718,49.84906,20.029980000000002,21.78426,615.2277999999999,1.856932,30847.536000000004,3566.798,4452.7616,91.38306,0,0,0,17.402800000000003,52.45494,4.0
179,0,18:15,92.1933,88.95929999999998,71.66669999999999,1071.489,1079.093,252.1361,260.93600000000004,58.304,72.0373,938.9602999999998,3.5126630000000003,293.888,0.0,0.0,-11.861339999999998,0,0,0,82.4401,293.2586,20.0,18.2787,17.6333,14.0,213.32299999999998,214.43200000000002,49.136,51.224,11.524000000000001,13.427999999999999,0.65,0.228667,0.0,0.0,0.0,-3.512,0,0,0,16.1027,56.8613,4.0,18.59,17.93,15.0,215.72299999999998,218.016,51.5627,52.9947,11.866,17.3027,613.76,1.10333,293.888,0.0,0.0,1.92533,0,0,0,16.8767,60.1413,4.0,18.43866,17.791859999999996,14.333339999999998,214.2978,215.8186,50.42722,52.187200000000004,11.6608,14.40746,187.79205999999996,0.7025326000000001,58.77759999999999,0.0,0.0,-2.3722679999999996,0,0,0,16.48802,58.65172,4.0
180,0,19:30,90.06340000000002,87.11399999999999,66.4667,1068.491,1075.734,259.328,267.7706,57.718,65.8707,3.294,2.562001,0.0,0.0,0.0,-17.42934,0,0,0,77.9099,302.0801,20.0,17.8267,17.24,13.0,213.32299999999998,214.4,51.5253,53.2107,11.28,12.8587,0.65,0.37866700000000003,0.0,0.0,0.0,-3.64267,0,0,0,15.2293,59.4507,4.0,18.19,17.5767,14.0,214.49599999999998,217.312,52.1147,53.7493,11.7033,13.672,0.6940000000000001,0.778667,0.0,0.0,0.0,-3.3160000000000003,0,0,0,15.95,61.2827,4.0,18.012680000000003,17.4228,13.29334,213.69819999999999,215.14679999999998,51.86559999999999,53.55412,11.543600000000001,13.17414,0.6588,0.5124002,0.0,0.0,0.0,-3.485868,0,0,0,15.581979999999998,60.41602,4.0
181,0,20:45,87.78409999999998,84.978,61.133399999999995,1077.739,1098.731,252.4133,265.69870000000003,57.97880000000001,66.7626,3.25,1.916667,0.0,0.0,0.0,-16.64533,0,0,0,73.30080000000001,291.4987,20.0,17.3727,16.8107,11.0667,215.072,218.21900000000002,49.8213,52.8053,11.3447,12.1913,0.65,0.122,0.0,0.0,0.0,-3.512,0,0,0,14.312000000000001,57.8587,4.0,17.7527,17.1727,13.0,215.915,221.15200000000002,51.1467,53.5067,11.7847,14.192,0.65,0.612,0.0,0.0,0.0,-3.18533,0,0,0,15.0167,59.08,4.0,17.556819999999995,16.9956,12.226679999999998,215.5478,219.7462,50.482659999999996,53.13974,11.595760000000002,13.352520000000002,0.65,0.3833334,0.0,0.0,0.0,-3.329066,0,0,0,14.660160000000001,58.29974,4.0
182,0,22:00,85.2767,82.4974,52.33337,1081.067,1086.784,247.0133,262.2266,58.352000000000004,66.568,3.25,2.414668,0.0,0.0,0.0,-16.29333,0,0,0,68.922,293.99199999999996,20.0,16.8607,16.2967,9.86667,215.68,216.78900000000002,49.224,52.3253,11.524000000000001,11.9473,0.65,0.142,0.0,0.0,0.0,-3.38133,0,0,0,13.475999999999999,57.688,4.0,17.272000000000002,16.7087,11.0,216.907,217.792,49.6693,52.688,11.866,14.8413,0.65,0.866667,0.0,0.0,0.0,-2.964,0,0,0,14.1233,60.3253,4.0,17.05534,16.49948,10.466674000000001,216.2134,217.35680000000002,49.40266,52.44532,11.6704,13.3136,0.65,0.48293359999999996,0.0,0.0,0.0,-3.2586660000000003,0,0,0,13.7844,58.798399999999994,4.0
183,0,23:15,82.78,80.03330000000001,45.0,1078.614,1088.3300000000002,249.82139999999998,263.2266,58.06,69.2519,3.25,1.241333,0.0,0.0,0.0,-16.253330000000002,0,0,0,65.41539999999999,310.2508,21.06667,16.3387,15.8173,9.0,215.477,216.981,49.8187,52.4373,11.4427,13.427999999999999,0.65,0.096,0.0,0.0,0.0,-3.3160000000000003,0,0,0,12.8107,60.7547,4.0,16.77,16.1993,9.0,216.523,218.37900000000002,50.111999999999995,52.8133,11.866,14.3213,0.65,0.33399999999999996,0.0,0.0,0.0,-3.18533,0,0,0,13.34,63.0827,5.0,16.556,16.006660000000004,9.0,215.7228,217.66600000000003,49.964279999999995,52.645320000000005,11.612,13.850380000000001,0.65,0.2482666,0.0,0.0,0.0,-3.2506660000000003,0,0,0,13.083079999999999,62.050160000000005,4.213334
184,0,00:30,80.1326,77.516,40.86667,1072.565,1075.094,248.3947,264.05060000000003,58.206100000000006,68.794,3.25,1.0993327000000002,0.0,0.0,0.0,-15.848660000000002,0,0,0,61.9754,312.288,25.0,15.8133,15.2833,8.0,213.387,213.32299999999998,49.3707,52.7253,11.524000000000001,12.1913,0.65,0.05466669999999999,0.0,0.0,0.0,-3.25067,0,0,0,12.1133,62.0053,5.0,16.2393,15.714,8.66667,215.157,216.331,50.048,52.8933,11.6867,15.2307,0.65,0.419333,0.0,0.0,0.0,-3.10733,0,0,0,12.69,62.6853,5.0,16.026519999999998,15.503200000000001,8.173334,214.513,215.0188,49.67894,52.810120000000005,11.64122,13.758799999999999,0.65,0.21986654000000003,0.0,0.0,0.0,-3.1697320000000007,0,0,0,12.39508,62.4576,5.0
